2025-12-09 16:40:21 - trend_detector - INFO - NVDAm: ✅ TREND SIGNAL = LONG (SMA20=185.34500 > SMA50=185.14920, diff=0.1058%, RSI=67.1)
2025-12-09 16:40:21 - trend_detector - INFO - UKOILm: ✅ TREND SIGNAL = LONG (SMA20=62.47825 > SMA50=62.45160, diff=0.0427%, RSI=45.4)
2025-12-09 16:40:21 - trend_detector - INFO - EURSGDm: ✅ TREND SIGNAL = SHORT (SMA20=1.50893 < SMA50=1.50898, diff=-0.0034%, RSI=56.7)
2025-12-09 16:40:21 - trend_detector - INFO - SGDJPYm: ✅ TREND SIGNAL = LONG (SMA20=120.37970 > SMA50=120.36972, diff=0.0083%, RSI=44.9)
2025-12-09 16:40:21 - trend_detector - INFO - USDNOKm: ✅ TREND SIGNAL = LONG (SMA20=10.06424 > SMA50=10.06296, diff=0.0127%, RSI=60.2)
2025-12-09 16:40:21 - trend_detector - INFO - USDSEKm: ✅ TREND SIGNAL = SHORT (SMA20=9.29209 < SMA50=9.29345, diff=-0.0145%, RSI=47.1)
2025-12-09 16:40:21 - trend_detector - INFO - BAm: ✅ TREND SIGNAL = SHORT (SMA20=205.59500 < SMA50=205.66860, diff=-0.0358%, RSI=14.0)
2025-12-09 16:40:21 - trend_detector - INFO - XPDUSDm: ✅ TREND SIGNAL = LONG (SMA20=1465.23750 > SMA50=1461.83960, diff=0.2324%, RSI=50.8)
2025-12-09 16:40:21 - trend_detector - INFO - CHFSGDm: ✅ TREND SIGNAL = SHORT (SMA20=1.60597 < SMA50=1.60617, diff=-0.0124%, RSI=52.9)
2025-12-09 16:40:21 - trend_detector - INFO - USDILSm: ✅ TREND SIGNAL = LONG (SMA20=3.21362 > SMA50=3.21263, diff=0.0310%, RSI=84.5)
2025-12-09 16:40:21 - trend_detector - INFO - XNGUSDm: ✅ TREND SIGNAL = SHORT (SMA20=4.54392 < SMA50=4.54555, diff=-0.0357%, RSI=16.3)
2025-12-09 16:40:21 - trend_detector - INFO - USDCNHm: ✅ TREND SIGNAL = LONG (SMA20=7.06253 > SMA50=7.06236, diff=0.0023%, RSI=57.3)
2025-12-09 16:40:21 - trend_detector - INFO - USDZARm: ✅ TREND SIGNAL = SHORT (SMA20=17.02716 < SMA50=17.02757, diff=-0.0024%, RSI=55.7)
2025-12-09 16:40:21 - trend_detector - INFO - BTCXAUm: ✅ TREND SIGNAL = SHORT (SMA20=21.46640 < SMA50=21.46720, diff=-0.0037%, RSI=45.3)
2025-12-09 16:40:21 - trend_detector - INFO - USDDKKm: ✅ TREND SIGNAL = SHORT (SMA20=6.41214 < SMA50=6.41255, diff=-0.0065%, RSI=46.3)
2025-12-09 16:40:21 - trend_detector - INFO - USDMXNm: ✅ TREND SIGNAL = SHORT (SMA20=18.25589 < SMA50=18.25826, diff=-0.0130%, RSI=60.1)
2025-12-09 16:40:21 - trend_detector - INFO - CHFZARm: ✅ TREND SIGNAL = SHORT (SMA20=21.10258 < SMA50=21.10329, diff=-0.0034%, RSI=55.3)
2025-12-09 16:40:21 - trend_detector - INFO - EURPLNm: ✅ TREND SIGNAL = SHORT (SMA20=4.22273 < SMA50=4.22348, diff=-0.0179%, RSI=62.0)
2025-12-09 16:40:21 - trend_detector - INFO - USDPLNm: ✅ TREND SIGNAL = SHORT (SMA20=3.62030 < SMA50=3.62113, diff=-0.0229%, RSI=49.4)
2025-12-09 16:40:21 - trend_detector - INFO - USDTHBm: ✅ TREND SIGNAL = LONG (SMA20=31.67488 > SMA50=31.67451, diff=0.0012%, RSI=76.1)
2025-12-09 16:40:21 - trend_detector - INFO - EURNOKm: ✅ TREND SIGNAL = LONG (SMA20=11.75000 > SMA50=11.74794, diff=0.0175%, RSI=80.8)
2025-12-09 16:40:21 - trend_detector - INFO - EURSEKm: ✅ TREND SIGNAL = SHORT (SMA20=10.85931 < SMA50=10.86028, diff=-0.0090%, RSI=47.2)
2025-12-09 16:40:42 - trend_detector - INFO - XAUUSDm: ✅ TREND SIGNAL = LONG (SMA20=4204.48270 > SMA50=4203.91514, diff=0.0135%, RSI=47.8)
2025-12-09 16:40:42 - trend_detector - INFO - XAUAUDm: ✅ TREND SIGNAL = LONG (SMA20=6332.43680 > SMA50=6331.62490, diff=0.0128%, RSI=47.5)
2025-12-09 16:40:42 - trend_detector - INFO - XAUEURm: ✅ TREND SIGNAL = LONG (SMA20=3609.91765 > SMA50=3609.60250, diff=0.0087%, RSI=47.6)
2025-12-09 16:40:42 - trend_detector - INFO - XAUGBPm: ✅ TREND SIGNAL = LONG (SMA20=3151.88635 > SMA50=3151.77614, diff=0.0035%, RSI=48.8)
2025-12-09 16:40:42 - trend_detector - INFO - EURUSDm: ✅ TREND SIGNAL = LONG (SMA20=1.16418 > SMA50=1.16411, diff=0.0058%, RSI=53.5)
2025-12-09 16:40:42 - trend_detector - INFO - AUDUSDm: ✅ TREND SIGNAL = LONG (SMA20=0.66371 > SMA50=0.66369, diff=0.0022%, RSI=53.2)
2025-12-09 16:40:42 - trend_detector - INFO - USDJPYm: ✅ TREND SIGNAL = LONG (SMA20=156.10915 > SMA50=156.10828, diff=0.0006%, RSI=41.1)
2025-12-09 16:40:42 - trend_detector - INFO - GBPUSDm: ✅ TREND SIGNAL = LONG (SMA20=1.33325 > SMA50=1.33311, diff=0.0099%, RSI=46.2)
2025-12-09 16:40:42 - trend_detector - INFO - US30_x10m: ✅ TREND SIGNAL = LONG (SMA20=47858.38500 > SMA50=47852.37800, diff=0.0126%, RSI=50.0)
2025-12-09 16:40:42 - trend_detector - INFO - US30m: ✅ TREND SIGNAL = LONG (SMA20=47858.38500 > SMA50=47852.37800, diff=0.0126%, RSI=50.0)
2025-12-09 16:40:42 - trend_detector - INFO - DE30m: ✅ TREND SIGNAL = SHORT (SMA20=24134.35500 < SMA50=24139.27000, diff=-0.0204%, RSI=67.4)
2025-12-09 16:40:42 - trend_detector - INFO - USTEC_x100m: ✅ TREND SIGNAL = LONG (SMA20=25665.75300 > SMA50=25661.93520, diff=0.0149%, RSI=70.1)
2025-12-09 16:40:42 - trend_detector - INFO - USTECm: ✅ TREND SIGNAL = LONG (SMA20=25665.75300 > SMA50=25661.93520, diff=0.0149%, RSI=70.1)
2025-12-09 16:40:42 - trend_detector - INFO - US500_x100m: ✅ TREND SIGNAL = LONG (SMA20=6862.15300 > SMA50=6861.58580, diff=0.0083%, RSI=61.0)
2025-12-09 16:40:42 - trend_detector - INFO - US500m: ✅ TREND SIGNAL = LONG (SMA20=6862.15300 > SMA50=6861.58580, diff=0.0083%, RSI=61.0)
2025-12-09 16:40:42 - trend_detector - INFO - JP225m: ✅ TREND SIGNAL = LONG (SMA20=50888.19000 > SMA50=50880.71000, diff=0.0147%, RSI=43.0)
2025-12-09 16:40:42 - trend_detector - INFO - UK100m: ✅ TREND SIGNAL = LONG (SMA20=9673.41150 > SMA50=9673.33040, diff=0.0008%, RSI=35.4)
2025-12-09 16:40:42 - trend_detector - INFO - BTCUSDm: ✅ TREND SIGNAL = LONG (SMA20=90261.47350 > SMA50=90252.85220, diff=0.0096%, RSI=41.6)
2025-12-09 16:40:42 - trend_detector - INFO - FR40m: ✅ TREND SIGNAL = SHORT (SMA20=8060.54200 < SMA50=8066.34400, diff=-0.0719%, RSI=47.2)
2025-12-09 16:40:42 - trend_detector - INFO - BTCJPYm: ✅ TREND SIGNAL = LONG (SMA20=14090088.00000 > SMA50=14088559.26000, diff=0.0109%, RSI=41.2)
2025-12-09 16:40:42 - trend_detector - INFO - BTCAUDm: ✅ TREND SIGNAL = LONG (SMA20=135973.54000 > SMA50=135961.71800, diff=0.0087%, RSI=42.3)
